Remover luminária do cadastro?;FID do Objeto;Tipo de Lâmpada;Potência Individual da Lâmpada (W);Fase;Modo de Operação;Quantidade de Lâmpadas;Quantidade de Reatores;Perda Individual Reator (W);Quantidade de Relefotoelétrico;Perda Individual do Relefotoelétrico (W);Perda Outros Equipamentos (W);Telegestão;Proprietário;Comando IP;Trecho Secundário;Conectado;Energizado;Nome do Município;Área do Objeto;Data Cadastro Mapa;Latitude;Longitude;UTM (X);UTM (Y);Data de Ligação;Data de Comunicação
Não;6790870;Diodo Emissor de Luz (LED);50;C;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;15/07/97 00:00;-28.98814071691;-49.41813259120;654101.82;6792297.18;15/07/97 00:00;15/07/97 00:00
Não;6790872;Diodo Emissor de Luz (LED);50;C;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;15/07/97 00:00;-28.98836871412;-49.41786821719;654127.24;6792271.57;15/07/97 00:00;15/07/97 00:00
Não;6790874;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98938994533;-49.41389114871;654513.21;6792153.21;02/02/00 00:00;02/02/00 00:00
Não;6790877;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98916304959;-49.41364397048;654537.63;6792178.03;02/02/00 00:00;02/02/00 00:00
Não;6790879;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98892793932;-49.41339661083;654562.08;6792203.76;02/02/00 00:00;02/02/00 00:00
Não;6790885;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98869435338;-49.41315610571;654585.86;6792229.33;02/02/00 00:00;02/02/00 00:00
Não;6790887;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98859737878;-49.41340371049;654561.88;6792240.4;02/02/00 00:00;02/02/00 00:00
Não;6790889;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/01 00:00;-28.98845247789;-49.41292434977;654608.8;6792255.83;04/01/01 00:00;04/01/01 00:00
Não;6790892;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/01/01 00:00;-28.98821069680;-49.41274647777;654626.49;6792282.39;04/01/01 00:00;04/01/01 00:00
Não;6790897;Diodo Emissor de Luz (LED);100;C;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98424104384;-49.41759010534;654160.46;6792728.61;01/01/20 00:00;01/01/20 00:00
Não;6790899;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;03/12/08 00:00;-28.98369746687;-49.41550160039;654364.76;6792786.12;03/12/08 00:00;03/12/08 00:00
Não;6790901;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;03/12/08 00:00;-28.98350168772;-49.41523743327;654390.79;6792807.47;03/12/08 00:00;03/12/08 00:00
Não;6790904;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;03/12/08 00:00;-28.98331377501;-49.41494399969;654419.66;6792827.91;03/12/08 00:00;03/12/08 00:00
Não;6790909;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/07/09 00:00;-28.98724535406;-49.41542883068;654366.58;6792392.87;14/07/09 00:00;14/07/09 00:00
Não;6792521;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;11/01/09 00:00;-28.96562653483;-49.39525091467;656365.07;6794762.02;11/01/09 00:00;11/01/09 00:00
Não;6792538;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;20/03/09 00:00;-28.96465571006;-49.39466026973;656424.09;6794868.82;20/03/09 00:00;20/03/09 00:00
Não;6792540;Vapor de Mercúrio;80;B;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.96746648384;-49.39106073929;656770.64;6794552.58;01/01/20 00:00;01/01/20 00:00
Não;6792543;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;10/04/07 00:00;-28.96476099454;-49.39366032179;656521.38;6794855.83;10/04/07 00:00;10/04/07 00:00
Não;6792545;Diodo Emissor de Luz (LED);50;C;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;10/04/07 00:00;-28.96454879558;-49.39390617556;656497.74;6794879.67;10/04/07 00:00;10/04/07 00:00
Não;6792554;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;23/08/05 00:00;-28.96584193138;-49.38928632554;656946.01;6794730.25;23/08/05 00:00;23/08/05 00:00
Não;6792556;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;23/08/05 00:00;-28.96606336706;-49.38951860155;656923.04;6794706.02;23/08/05 00:00;23/08/05 00:00
Não;6792559;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;23/08/05 00:00;-28.96577755621;-49.38977340495;656898.64;6794738.03;23/08/05 00:00;23/08/05 00:00
Não;6792561;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;23/08/05 00:00;-28.96555245910;-49.39003424495;656873.56;6794763.32;23/08/05 00:00;23/08/05 00:00
Não;6792564;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;23/08/05 00:00;-28.96509261410;-49.39054139713;656824.83;6794814.95;23/08/05 00:00;23/08/05 00:00
Não;6792566;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;23/08/05 00:00;-28.96607611603;-49.39033480362;656843.48;6794705.69;23/08/05 00:00;23/08/05 00:00
Não;6792569;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;23/08/05 00:00;-28.96667495867;-49.39019931986;656855.78;6794639.15;23/08/05 00:00;23/08/05 00:00
Não;6792571;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;23/08/05 00:00;-28.96636933196;-49.39090983335;656787.0;6794673.96;23/08/05 00:00;23/08/05 00:00
Não;6792573;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.96450871380;-49.39033443161;656845.88;6794879.38;01/01/20 00:00;01/01/20 00:00
Não;6791516;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/03/04 00:00;-28.98829089270;-49.41386029999;654517.85;6792274.96;17/03/04 00:00;17/03/04 00:00
Não;6791518;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;19/09/08 00:00;-28.98812523985;-49.41412616658;654492.19269;6792293.6642;19/09/08 00:00;19/09/08 00:00
Não;6791520;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;19/09/08 00:00;-28.98798282891;-49.41438218777;654467.46;6792309.78;19/09/08 00:00;19/09/08 00:00
Não;6791522;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;19/09/08 00:00;-28.98779166784;-49.41475459558;654431.46;6792331.45;19/09/08 00:00;19/09/08 00:00
Não;6791524;Vapor de Mercúrio;80;B;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;19/09/08 00:00;-28.98819326801;-49.41460375155;654445.56;6792286.75;19/09/08 00:00;19/09/08 00:00
Não;6791526;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/05/08 00:00;-28.98542595944;-49.41152578839;654749.57;6792589.38;13/05/08 00:00;13/05/08 00:00
Não;6791529;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/05/08 00:00;-28.98562240882;-49.41129616960;654771.65;6792567.31;13/05/08 00:00;13/05/08 00:00
Não;6791531;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/05/08 00:00;-28.98580526969;-49.41107743166;654792.69;6792546.76;13/05/08 00:00;13/05/08 00:00
Não;6791533;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/05/08 00:00;-28.98577430292;-49.41086247562;654813.68;6792549.91;13/05/08 00:00;13/05/08 00:00
Não;6791535;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/05/08 00:00;-28.98553637203;-49.41060593620;654839.03;6792575.94;13/05/08 00:00;13/05/08 00:00
Não;6791538;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/05/08 00:00;-28.98529359567;-49.41034413510;654864.9;6792602.5;13/05/08 00:00;13/05/08 00:00
Não;6791540;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/05/08 00:00;-28.98492904303;-49.41032312879;654867.49;6792642.87;13/05/08 00:00;13/05/08 00:00
Não;6791542;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;511401;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98470058910;-49.41058577194;654842.24;6792668.53;01/01/20 00:00;01/01/20 00:00
Não;6791546;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98488948921;-49.41095431369;654806.05;6792648.08;01/01/20 00:00;01/01/20 00:00
Não;6791548;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/05/08 00:00;-28.98511571297;-49.41119768899;654782.0;6792623.33;13/05/08 00:00;13/05/08 00:00
Não;6791550;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/05/08 00:00;-28.98529697649;-49.41149286420;654752.97;6792603.63;13/05/08 00:00;13/05/08 00:00
Não;6791552;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/05/08 00:00;-28.98551001351;-49.41176589912;654726.05;6792580.38;13/05/08 00:00;13/05/08 00:00
Não;6791555;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;887705;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98448261862;-49.41083450081;654818.33;6792693.01;01/01/20 00:00;01/01/20 00:00
Não;6791557;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98429593799;-49.41103543654;654799.03;6792713.96;01/01/20 00:00;01/01/20 00:00
Não;6791560;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98415017775;-49.41121696425;654781.56;6792730.35;01/01/20 00:00;01/01/20 00:00
Não;6791562;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;511497;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98450854607;-49.41053154208;654847.81;6792689.74;01/01/20 00:00;01/01/20 00:00
Não;6791564;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98430540065;-49.41133980366;654769.36;6792713.31;01/01/20 00:00;01/01/20 00:00
Não;6791567;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98453943136;-49.41157187219;654746.4;6792687.68;01/01/20 00:00;01/01/20 00:00
Não;6791569;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;892345;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98427310368;-49.41028707903;654871.98;6792715.51;01/01/20 00:00;01/01/20 00:00
Não;6791571;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98475750780;-49.41182081216;654721.82;6792663.84;01/01/20 00:00;01/01/20 00:00
Não;6791574;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26293;505683;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98472498392;-49.41229136977;654676.02;6792668.06;01/01/20 00:00;01/01/20 00:00
Não;6791577;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;511468;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98435312428;-49.41227057089;654678.6;6792709.24;01/01/20 00:00;01/01/20 00:00
Não;6791579;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;892315;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98420544630;-49.41198422331;654706.72;6792725.23;01/01/20 00:00;01/01/20 00:00
Não;6791582;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;1082273;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98391162709;-49.41148827625;654755.48;6792757.14;01/01/20 00:00;01/01/20 00:00
Não;6791585;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98367456065;-49.41176305380;654729.06;6792783.77;01/01/20 00:00;01/01/20 00:00
Não;6791587;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;511422;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98345813927;-49.41224247095;654682.67;6792808.38;01/01/20 00:00;01/01/20 00:00
Não;6791589;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;511434;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98361047435;-49.41251057988;654656.32;6792791.85;01/01/20 00:00;01/01/20 00:00
Não;6791591;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;511428;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98378596481;-49.41281384682;654626.51;6792772.8;01/01/20 00:00;01/01/20 00:00
Não;6791594;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;511445;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98328500071;-49.41193978581;654712.42;6792827.17;01/01/20 00:00;01/01/20 00:00
Não;6791596;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;895553;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98311488067;-49.41163295029;654742.57;6792845.62;01/01/20 00:00;01/01/20 00:00
Não;6791599;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98306355514;-49.41142857389;654762.56;6792851.04;01/01/20 00:00;01/01/20 00:00
Não;6791601;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98329597703;-49.41115027616;654789.33;6792824.92;01/01/20 00:00;01/01/20 00:00
Não;6791603;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;887726;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98355653704;-49.41084003892;654819.17;6792795.64;01/01/20 00:00;01/01/20 00:00
Não;6791606;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;887722;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98384500506;-49.41050894948;654851.0;6792763.24;01/01/20 00:00;01/01/20 00:00
Não;6791609;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;511462;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98286126797;-49.41166823100;654739.51;6792873.77;01/01/20 00:00;01/01/20 00:00
Não;6791611;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98519265955;-49.41179856245;654723.34;6792615.59;01/01/20 00:00;01/01/20 00:00
Não;6791613;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26293;886603;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98498021476;-49.41204925833;654699.23;6792639.46;01/01/20 00:00;01/01/20 00:00
Não;6791616;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/11/07 00:00;-28.98488077535;-49.40990440422;654908.36;6792647.67;16/11/07 00:00;16/11/07 00:00
Não;6791619;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/11/07 00:00;-28.98468777242;-49.40969275086;654929.27;6792668.78;16/11/07 00:00;16/11/07 00:00
Não;6791621;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/11/07 00:00;-28.98446071828;-49.40944805837;654953.45;6792693.62;16/11/07 00:00;16/11/07 00:00
Não;6791627;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;34895;889261;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/11/07 00:00;-28.98407040184;-49.40902666918;654995.09;6792736.32;16/11/07 00:00;16/11/07 00:00
Não;6791628;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/05/08 00:00;-28.98356332913;-49.40847713853;655049.39;6792791.79;14/05/08 00:00;14/05/08 00:00
Não;6791631;Vapor de Mercúrio;80;B;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/11/07 00:00;-28.98408738535;-49.40938664972;654959.99;6792734.91;16/11/07 00:00;16/11/07 00:00
Não;6791633;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26294;511457;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98329597703;-49.41115027616;654789.33;6792824.92;01/01/20 00:00;01/01/20 00:00
Não;6791636;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/11/07 00:00;-28.98385547432;-49.40964677973;654934.99;6792760.95;16/11/07 00:00;16/11/07 00:00
Não;6791638;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26295;511580;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98383072959;-49.40980541747;654919.57;6792763.9;01/01/20 00:00;01/01/20 00:00
Não;6792445;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26295;511580;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98407730074;-49.41007516106;654892.92;6792736.93;01/01/20 00:00;01/01/20 00:00
Não;6792451;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26295;511518;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98341704004;-49.41010866085;654890.64;6792810.14;01/01/20 00:00;01/01/20 00:00
Não;6792453;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26295;511512;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98320067298;-49.41034792083;654867.65;6792834.43;01/01/20 00:00;01/01/20 00:00
Não;6792456;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26293;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98297593924;-49.41058176564;654845.2;6792859.64;01/01/20 00:00;01/01/20 00:00
Não;6792458;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26295;511531;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98273818164;-49.41084372427;654820.03;6792886.33;01/01/20 00:00;01/01/20 00:00
Não;6792460;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26295;887733;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98254261535;-49.41105638960;654799.6;6792908.28;01/01/20 00:00;01/01/20 00:00
Não;6792461;Vapor de Mercúrio;80;C;Grupo;1;1;10.91;0;0;0;Não;BALN ARROIO DO SILVA;26295;511525;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98230555749;-49.41128600660;654777.58;6792934.85;01/01/20 00:00;01/01/20 00:00
Não;6792463;Vapor de Mercúrio;80;B;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;30/03/09 00:00;-28.98250700873;-49.41071609600;654832.81;6792911.78;30/03/09 00:00;30/03/09 00:00
Não;6792465;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;30/03/09 00:00;-28.98258850931;-49.41029734627;654873.49;6792902.2;30/03/09 00:00;30/03/09 00:00
Não;6792467;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;12/04/99 00:00;-28.98236338461;-49.41006309598;654896.65;6792926.84;12/04/99 00:00;12/04/99 00:00
Não;6792469;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;12/04/99 00:00;-28.98263680871;-49.40978016735;654923.81;6792896.17;12/04/99 00:00;12/04/99 00:00
Não;6792471;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;12/04/99 00:00;-28.98284688489;-49.40951267757;654949.56;6792872.54;12/04/99 00:00;12/04/99 00:00
Não;6792473;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;12/04/99 00:00;-28.98279453153;-49.40868791215;655030.0;6792877.26;12/04/99 00:00;12/04/99 00:00
